question_id,domain,ll_T,ll_F,ll_Pf,dF,dPf,D,top1_T,top1_F,top1_Pf,affected_F,affected_Pf,hit_real_T,hit_placebo_T
307,Business,383.97159111,383.97159111,383.97159111,0.0,0.0,0.0,n00000078,n00000078,n00000078,0,0,,
309,Business,400.30725315,400.30725315,400.30725315,0.0,0.0,0.0,n00000142,n00000142,n00000142,0,0,,
311,Business,382.36316564,382.36316564,382.36316565,0.0,1.0000007932831068e-08,-1.0000007932831068e-08,n00000219,n00000219,n00000219,0,1,,
314,Business,379.75116838,379.75116838,379.75115318,0.0,-1.5200000007098424e-05,1.5200000007098424e-05,n00000220,n00000220,n00000220,0,1,,
327,Business,398.91278529,398.91278529,398.91278529,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
329,Business,399.14327968,399.14327968,399.14327968,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
330,Business,411.5605825,411.5605825,411.5605825,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
335,Business,402.5317837,402.5317837,402.5317837,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
338,Business,424.35237894,424.35237894,424.35237894,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
341,Business,402.4683216,402.4683216,402.4683216,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
342,Business,410.77286823,410.77286823,410.77286823,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
343,Business,391.49315448,391.49315448,391.49315448,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
348,Business,406.2202561,406.2202561,406.2202561,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
356,Business,409.76922736,409.76922736,409.76922736,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
358,Business,409.43467276,409.43467276,409.43467276,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
361,Business,389.45151785,389.45151785,389.45151785,0.0,0.0,0.0,n00000078,n00000078,n00000078,0,0,,
363,Business,382.3998216,382.3998216,382.3998216,0.0,0.0,0.0,n00000078,n00000078,n00000078,0,0,,
369,Business,385.8844619,385.88446189,385.88446192,-1.0000007932831068e-08,1.9999959022243274e-08,-2.999996695507434e-08,n00000266,n00000266,n00000266,1,1,,
370,Business,392.99073591,392.99073591,392.99073591,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
375,Business,415.95571054,415.95571054,415.95571054,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
378,Business,408.19620883,408.19620883,408.19620883,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
379,Business,393.65017213,393.65017213,393.65017213,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
380,Business,414.17869192,414.17869192,414.17869192,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
382,Business,415.03411247,415.03411247,415.03411247,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
390,Business,421.05252844,421.05252844,421.05252844,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
393,Business,396.1894789,396.1894789,396.1894789,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
397,Business,413.49208263,413.49208263,413.49208263,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
400,Business,411.57002993,411.57002993,411.57002993,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
402,Business,405.82196612,405.82196612,405.82196612,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
407,Business,397.03672798,397.03672798,397.03672798,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
413,Business,419.32914894,419.32914894,419.32914894,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
418,Business,417.13776974,417.13776974,417.13776974,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
421,Business,413.80707731,413.80707731,413.80707731,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
422,Business,409.03325151,409.03325151,409.03325151,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
423,Business,387.61822179,387.61822179,387.61822179,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
425,Business,403.00475258,403.00475258,403.00475258,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
433,Business,381.3364306,381.3364306,381.3364306,0.0,0.0,0.0,n00000078,n00000078,n00000078,0,0,,
434,Business,403.42320819,403.42320819,403.42320819,0.0,0.0,0.0,n00000142,n00000142,n00000142,0,0,,
435,Business,385.68294507,385.68294507,385.68294507,0.0,0.0,0.0,n00000078,n00000078,n00000078,0,0,,
437,Business,391.07443078,391.07443078,391.07443078,0.0,0.0,0.0,n00000078,n00000078,n00000078,0,0,,
438,Business,382.22534238,382.22534238,382.22534238,0.0,0.0,0.0,n00000181,n00000181,n00000181,0,0,,
440,Business,377.59767926,377.59767926,377.59767931,0.0,4.999998282073648e-08,-4.999998282073648e-08,n00000220,n00000220,n00000220,0,1,,
441,Business,388.97592701,388.97592701,388.97592701,0.0,0.0,0.0,n00000077,n00000077,n00000077,0,0,,
444,Business,362.82483315,362.82483314,362.82483293,-1.0000007932831068e-08,-2.200000039920269e-07,2.0999999605919584e-07,n00000239,n00000239,n00000239,1,1,,
447,Business,409.65777201,409.65777201,409.65777201,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
451,Business,413.90159902,413.90159902,413.90159902,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
455,Business,407.11960409,407.11960409,407.11960409,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
459,Business,406.98224497,406.98224497,406.98224497,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
464,Business,420.78899178,420.78899178,420.78899178,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
465,Business,397.12880714,397.12880714,397.12880714,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
466,Business,414.34095662,414.34095662,414.34095662,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
469,Business,412.56909741,412.56909741,412.56909741,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
471,Business,406.22346885,406.22346885,406.22346885,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
476,Business,395.36078032,395.3607809,395.363021,5.80000005356851e-07,0.002240679999999884,-0.002240099999994527,n00000240,n00000240,n00000240,1,1,,
480,Business,413.20256391,413.20256391,413.20256391,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
482,Business,425.02546792,425.02546792,425.02546792,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
483,Business,415.96861854,415.96861854,415.96861854,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
489,Business,431.30631555,431.30631555,431.30631555,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
491,Business,433.38174675,433.38174675,433.38174675,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
494,Business,400.52431381,400.52431381,400.52431381,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
499,Business,384.85067513,384.85067513,384.85067513,0.0,0.0,0.0,n00000077,n00000077,n00000077,0,0,,
505,Business,395.5294085,395.5294085,395.5294085,0.0,0.0,0.0,n00000077,n00000077,n00000077,0,0,,
511,Business,401.62903498,401.62903498,401.62903498,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
512,Business,395.73343041,395.73343041,395.73343041,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
525,Business,392.35691989,392.35691989,392.35691989,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
530,Business,412.25228896,412.25228896,412.25228896,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
532,Business,428.38045772,428.38045772,428.38045772,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
534,Business,435.40776952,435.40776952,435.40776952,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
535,Business,420.01592305,420.01592305,420.01592305,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
536,Business,425.23135308,425.23135308,425.23135308,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
538,Business,405.09287649,405.09287649,405.09287649,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
544,Business,428.33073397,428.33073397,428.33073397,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
545,Business,429.57508581,429.57508581,429.57508581,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
548,Business,409.16432024,409.16432024,409.16432024,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
552,Business,414.43908481,414.43908481,414.43908481,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
554,Business,395.12123375,395.12123375,395.12123375,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
555,Business,415.15866834,415.15866834,415.15866834,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
559,Business,402.50378047,402.50378047,402.50378047,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
561,Business,415.12578691,415.12578691,415.12578691,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
562,Business,407.45993377,407.45993377,407.45993377,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
566,Business,376.37304985,376.37304985,376.37304985,0.0,0.0,0.0,n00000181,n00000181,n00000181,0,0,,
570,Business,382.61543072,382.61543072,382.61543072,0.0,0.0,0.0,n00000183,n00000183,n00000183,0,0,,
572,Business,377.77377986,377.77377986,377.77377986,0.0,0.0,0.0,n00000219,n00000219,n00000219,0,0,,
573,Business,380.00058597,380.00058597,380.00058597,0.0,0.0,0.0,n00000078,n00000078,n00000078,0,0,,
574,Business,409.54245114,409.54245114,409.54245114,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
575,Business,408.62572612,408.62572612,408.62572612,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
580,Business,391.43388583,391.43388583,391.43388583,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
582,Business,398.98953818,398.98953818,398.98953818,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
585,Business,411.92085505,411.92085505,411.92085505,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
587,Business,420.80806798,420.80806798,420.80806798,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
592,Business,396.9860903,396.9860903,396.9860903,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
593,Business,418.73776151,418.73776151,418.73776151,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
597,Business,418.31755392,418.31755392,418.31755392,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
599,Business,406.43018824,406.43018824,406.43018824,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
601,Business,428.38349775,428.38349775,428.38349775,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
603,Business,406.7813735,406.7813735,406.7813735,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
604,Business,401.97084736,401.97084736,401.97084736,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
613,Business,416.51408904,416.51408904,416.51408904,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
616,Business,414.46612754,414.46612754,414.46612754,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
618,Business,386.56858752,386.56858752,386.56858752,0.0,0.0,0.0,n00000181,n00000181,n00000181,0,0,,
619,Business,380.36812922,380.36812922,380.36812922,0.0,0.0,0.0,n00000219,n00000219,n00000219,0,0,,
623,Business,378.11169424,378.11169424,378.1116941,0.0,-1.3999999737279722e-07,1.3999999737279722e-07,n00000219,n00000219,n00000219,0,1,,
629,Business,385.50245247,385.50245247,385.50245221,0.0,-2.599999788799323e-07,2.599999788799323e-07,n00000077,n00000077,n00000077,0,1,,
635,Business,413.5437774,413.5437774,413.5437774,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
636,Business,407.92033068,407.92033068,407.92033068,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
639,Business,411.25131961,411.25131961,411.25131961,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
642,Business,401.80310646,401.80310646,401.80310646,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
643,Business,387.5976201,387.5976201,387.5976201,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
644,Business,431.47835085,431.47835085,431.47835085,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
645,Business,401.38238498,401.38238498,401.38238498,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
654,Business,384.98663554,384.98663554,384.98663554,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
658,Business,431.87217681,431.87217681,431.87217681,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
660,Business,414.31473884,414.31473884,414.31473884,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
661,Business,394.3599262,394.3599262,394.3599262,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
673,Business,417.50370033,417.50370033,417.50370033,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
678,Business,418.45432038,418.45432038,418.45432038,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
683,Business,388.87039816,388.87039816,388.87039816,0.0,0.0,0.0,n00000077,n00000077,n00000077,0,0,,
684,Business,379.41098006,379.41098006,379.41098007,0.0,1.0000007932831068e-08,-1.0000007932831068e-08,n00000220,n00000220,n00000220,0,1,,
691,Business,376.83938572,376.83938557,376.83938576,-1.500000053056283e-07,4.000003173132427e-08,-1.9000003703695256e-07,n00000220,n00000220,n00000220,1,1,,
695,Business,411.58572694,411.58572694,411.58572694,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
696,Business,377.45732111,377.45732111,377.45732111,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
697,Business,399.61024486,399.61024342,399.61024486,-1.4400000054592965e-06,0.0,-1.4400000054592965e-06,n00000245,n00000245,n00000245,1,0,1,
699,Business,388.64638128,388.64638128,388.64638128,0.0,0.0,0.0,n00000266,n00000266,n00000266,0,0,,
702,Business,386.14379008,386.14379008,386.14379008,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
703,Business,391.70099539,391.70099539,391.70099539,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
705,Business,409.41907304,409.41907304,409.41907304,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
710,Business,408.61867014,408.61867014,408.61867014,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
711,Business,430.61039406,430.61039406,430.61039406,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
712,Business,396.78731382,396.78731382,396.78731382,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
713,Business,409.90583371,409.90583371,409.90583371,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
714,Business,428.92160755,428.92160755,428.92160755,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
715,Business,408.60903442,408.60903442,408.60903442,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
725,Business,416.59301859,416.59301859,416.59301859,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
728,Business,408.18605702,408.18605702,408.18605702,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
730,Business,400.14249119,400.14249119,400.14249119,0.0,0.0,0.0,n00000233,n00000233,n00000233,0,0,,
735,Business,420.20880574,420.20880574,420.20880574,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
736,Business,424.63090059,424.63090059,424.63090059,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
739,Business,410.02429903,410.02429903,410.02429903,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
746,Business,417.03445428,417.03445428,417.03445428,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
747,Business,386.27229996,386.27229996,386.27229996,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
754,Business,382.04714621,382.04714621,382.04714621,0.0,0.0,0.0,n00000078,n00000078,n00000078,0,0,,
757,Business,390.0533613,390.0533613,390.0533613,0.0,0.0,0.0,n00000077,n00000077,n00000077,0,0,,
758,Business,381.0329659,381.0329659,381.0329659,0.0,0.0,0.0,n00000078,n00000078,n00000078,0,0,,
763,Business,370.26379287,370.26379287,370.26379287,0.0,0.0,0.0,n00000219,n00000219,n00000219,0,0,,
767,Business,389.35374045,389.35374045,389.35374045,0.0,0.0,0.0,n00000215,n00000215,n00000215,0,0,,
773,Business,395.42362224,395.42362224,395.42362225,0.0,1.0000007932831068e-08,-1.0000007932831068e-08,n00000235,n00000235,n00000235,0,1,,
779,Business,409.30421409,409.30421409,409.30421409,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
781,Business,408.22114232,408.22114232,408.22114232,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
786,Business,396.06003867,396.06003867,396.06003867,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
787,Business,396.84483101,396.84483101,396.84483101,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
793,Business,416.46125825,416.46125825,416.46125825,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
797,Business,410.23228409,410.23228409,410.23228409,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
798,Business,425.40455866,425.40455866,425.40455866,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
801,Business,433.4724717,433.4724717,433.4724717,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
802,Business,414.08061801,414.08061801,414.08061801,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
806,Business,430.61778561,430.61778561,430.61778561,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
808,Business,404.64985774,404.64985774,404.64985774,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
809,Business,426.02084556,426.02084556,426.02084556,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
817,Business,430.88417496,430.88417496,430.88417496,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
818,Business,407.76538254,407.76538254,407.76538254,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
828,Business,379.58917032,379.58917032,379.58917031,0.0,-1.0000007932831068e-08,1.0000007932831068e-08,n00000220,n00000220,n00000220,0,1,,
831,Business,373.99585599,373.99585599,373.98186983,0.0,-0.013986160000001746,0.013986160000001746,n00000180,n00000180,n00000180,0,1,,
832,Business,392.10605638,392.10605638,392.10605638,0.0,0.0,0.0,n00000265,n00000265,n00000265,0,0,,
833,Business,428.92319479,428.92319479,428.92319479,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
840,Business,411.23210343,411.23210343,411.23210343,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
842,Business,413.7095807,413.7095807,413.7095807,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
847,Business,413.34876601,413.34876601,413.34876601,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
849,Business,433.7636969,433.7636969,433.7636969,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
852,Business,426.32581861,426.32581861,426.32581861,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0,,
854,Business,416.97711956,416.97711956,416.97711956,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
856,Business,414.73556976,414.73556976,414.73556976,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0,,
866,Law,423.10227124,423.10227124,402.91651138,0.0,-20.18575986000002,20.18575986000002,n00000234,n00000234,n00000234,0,1,,2
869,Law,417.85060684,417.85060684,399.66047423,0.0,-18.190132610000035,18.190132610000035,n00000234,n00000234,n00000235,0,1,,2
871,Law,413.91234213,413.91234213,390.3340644,0.0,-23.578277730000025,23.578277730000025,n00000234,n00000234,n00000235,0,1,,2
875,Law,427.0288032,427.0288032,406.17492158,0.0,-20.85388162000004,20.85388162000004,n00000234,n00000234,n00000234,0,1,,2
878,Law,412.48289547,412.48289547,412.48289547,0.0,0.0,0.0,n00000201,n00000201,n00000201,0,0,,
881,Law,420.0462731,420.0462731,400.90808316,0.0,-19.138189940000018,19.138189940000018,n00000234,n00000234,n00000235,0,1,,2
882,Law,412.68241962,412.68241962,399.42163152,0.0,-13.260788100000013,13.260788100000013,n00000234,n00000234,n00000235,0,1,,2
893,Law,406.85134856,406.85134856,383.81259784,0.0,-23.038750719999996,23.038750719999996,n00000234,n00000234,n00000235,0,1,,2
897,Law,410.11157248,410.11157248,397.34854063,0.0,-12.763031850000004,12.763031850000004,n00000234,n00000234,n00000235,0,1,,2
898,Law,412.92798871,412.92798871,392.81294545,0.0,-20.11504326000005,20.11504326000005,n00000234,n00000234,n00000235,0,1,,2
899,Law,412.34052593,412.34052593,389.95564261,0.0,-22.38488332000003,22.38488332000003,n00000234,n00000234,n00000235,0,1,,2
902,Law,407.39878413,407.39878413,407.39879646,0.0,1.2330000004112662e-05,-1.2330000004112662e-05,n00000201,n00000201,n00000201,0,1,,
914,Law,412.49175801,412.49175801,403.03079553,0.0,-9.460962480000035,9.460962480000035,n00000200,n00000200,n00000200,0,1,,1
921,Law,395.70607646,395.70607646,386.34581986,0.0,-9.360256600000014,9.360256600000014,n00000200,n00000200,n00000200,0,1,,1
923,Law,414.60678337,414.60678337,414.60678337,0.0,0.0,0.0,n00000201,n00000201,n00000201,0,0,,
924,Law,414.72783008,414.72783008,402.15154311,0.0,-12.576286970000012,12.576286970000012,n00000200,n00000200,n00000200,0,1,,1
927,Law,413.47465259,413.47465259,406.36278507,0.0,-7.1118675200000325,7.1118675200000325,n00000200,n00000200,n00000200,0,1,,1
