question_id,domain,n_reached,n_leaves,n_stopped,ll,ll_leaves,top1_id,top1_label,top1_is_leaf,top1_share,no_leaf,hit_real,hit_placebo
-1000049,Business,36,19,0,406.02936169,406.02936169,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.997896,0,,
-1000025,Business,60,32,0,406.58223338,406.58223338,n00000232,Applied Business Percentage Calculations,1,0.985234,0,,
70,Business,88,49,0,390.42490079,390.42490079,n00000142,Normative Ethical Theory Applications,1,0.853772,0,,
72,Business,133,74,0,377.90118858,377.90118858,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.971554,0,,
75,Business,94,52,0,378.67925180,378.67925180,n00000219,Organizational Behavior and Work Motivation Theories,1,0.985077,0,,
78,Business,86,48,0,391.68868897,391.68868897,n00000077,Foundational Microeconomic Principles and Models,1,0.998002,0,,
79,Business,130,72,0,390.74407837,390.74407837,n00000077,Foundational Microeconomic Principles and Models,1,0.939931,0,,
80,Business,133,74,0,376.08054581,376.08054581,n00000220,Applied Communication and Behavioral Strategy Design,1,0.745608,0,,
98,Business,60,32,0,428.34093268,428.34093268,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
102,Business,96,52,0,405.76113368,405.76113368,n00000232,Applied Business Percentage Calculations,1,0.770898,0,,
104,Business,92,50,0,405.01398918,405.01398918,n00000232,Applied Business Percentage Calculations,1,0.998850,0,,
105,Business,36,19,0,419.01073365,419.01073365,n00000151,Consumer Loan Interest Calculation,1,0.999911,0,,
106,Business,102,56,0,415.06977508,415.06977508,n00000151,Consumer Loan Interest Calculation,1,0.999960,0,,
107,Business,99,54,0,411.15324981,411.15324981,n00000232,Applied Business Percentage Calculations,1,0.997436,0,,
111,Business,144,80,0,388.23026139,388.23026139,n00000151,Consumer Loan Interest Calculation,1,0.989455,0,,
122,Business,57,31,0,410.29285884,410.29285884,n00000232,Applied Business Percentage Calculations,1,0.987160,0,,
126,Business,105,58,0,378.21441375,378.21441375,n00000219,Organizational Behavior and Work Motivation Theories,1,0.451648,0,,
127,Business,94,52,0,385.51039893,385.51039893,n00000220,Applied Communication and Behavioral Strategy Design,1,0.968130,0,,
129,Business,112,62,0,377.25448815,377.25448815,n00000219,Organizational Behavior and Work Motivation Theories,1,0.964355,0,,
132,Business,94,52,0,386.28828539,386.28828539,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.983207,0,,
138,Business,25,13,0,431.08769414,431.08769414,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
146,Business,126,70,0,404.98281062,404.98281062,n00000151,Consumer Loan Interest Calculation,1,0.997771,0,,
148,Business,144,80,0,401.99054439,401.99054439,n00000151,Consumer Loan Interest Calculation,1,0.999818,0,,
152,Business,36,19,0,414.76866310,414.76866310,n00000232,Applied Business Percentage Calculations,1,0.998265,0,,
157,Business,128,71,0,395.03258844,395.03258844,n00000240,Applied Quantitative Partitioning Problems,1,0.990024,0,,
160,Business,25,13,0,426.02244472,426.02244472,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
173,Business,71,38,0,414.21014395,414.21014395,n00000232,Applied Business Percentage Calculations,1,0.589685,0,,
175,Business,6,3,0,421.02511392,421.02511392,n00000232,Applied Business Percentage Calculations,1,0.927484,0,,
181,Business,93,51,0,415.03727217,415.03727217,n00000151,Consumer Loan Interest Calculation,1,0.999260,0,,
182,Business,89,48,0,415.30601446,415.30601446,n00000232,Applied Business Percentage Calculations,1,0.993081,0,,
184,Business,112,62,0,416.17654384,416.17654384,n00000151,Consumer Loan Interest Calculation,1,0.989076,0,,
185,Business,25,13,0,426.37128713,426.37128713,n00000151,Consumer Loan Interest Calculation,1,0.999950,0,,
189,Business,81,44,0,408.97218236,408.97218236,n00000232,Applied Business Percentage Calculations,1,0.997876,0,,
190,Business,85,47,0,380.84311741,380.84311741,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.973143,0,,
191,Business,60,33,0,397.40464965,397.40464965,n00000142,Normative Ethical Theory Applications,1,0.996962,0,,
195,Business,130,72,0,385.07693491,385.07693491,n00000077,Foundational Microeconomic Principles and Models,1,0.858756,0,,
199,Business,58,32,0,380.57810894,380.57810894,n00000219,Organizational Behavior and Work Motivation Theories,1,0.975166,0,,
200,Business,107,59,0,366.57659244,366.57659244,n00000185,Cultural and Historical Trivia Identification,1,0.826912,0,,
204,Business,144,80,0,394.14337803,394.14337803,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.988320,0,,
209,Business,86,47,0,421.62237670,421.62237670,n00000151,Consumer Loan Interest Calculation,1,0.999634,0,,
210,Business,143,79,0,382.36009766,382.36009766,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.787012,0,,
215,Business,117,65,0,418.18947085,418.18947085,n00000151,Consumer Loan Interest Calculation,1,0.969442,0,,
216,Business,60,32,0,408.59592767,408.59592767,n00000232,Applied Business Percentage Calculations,1,0.998482,0,,
217,Business,67,36,0,410.63073966,410.63073966,n00000151,Consumer Loan Interest Calculation,1,0.999590,0,,
218,Business,67,36,0,418.15998006,418.15998006,n00000151,Consumer Loan Interest Calculation,1,0.999725,0,,
221,Business,95,52,0,413.43183759,413.43183759,n00000151,Consumer Loan Interest Calculation,1,0.999973,0,,
222,Business,68,37,0,419.11986824,419.11986824,n00000151,Consumer Loan Interest Calculation,1,0.999995,0,,
227,Business,94,52,0,405.08150161,405.08150161,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
231,Business,38,20,0,433.79129394,433.79129394,n00000151,Consumer Loan Interest Calculation,1,0.999999,0,,
232,Business,29,16,0,393.57512773,393.57512773,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.999301,0,,
233,Business,101,56,0,412.57001415,412.57001415,n00000232,Applied Business Percentage Calculations,1,0.954711,0,,
242,Business,104,57,0,406.96561776,406.96561776,n00000151,Consumer Loan Interest Calculation,1,0.889097,0,,
245,Business,17,9,0,417.08890641,417.08890641,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
246,Business,125,69,0,396.55769666,396.55769666,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.999839,0,,
263,Business,76,42,0,376.92567780,376.92567780,n00000181,Comparative Economic Systems and Critiques,1,0.694878,0,,
264,Business,25,13,0,420.25957324,420.25957324,n00000232,Applied Business Percentage Calculations,1,0.910478,0,,
266,Business,103,56,0,388.14644508,388.14644508,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.794116,0,,
272,Business,133,74,0,398.98948225,398.98948225,n00000151,Consumer Loan Interest Calculation,1,0.993649,0,,
292,Business,36,19,0,403.86647136,403.86647136,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.997489,0,,
294,Business,114,63,0,410.27887169,410.27887169,n00000151,Consumer Loan Interest Calculation,1,0.997548,0,,
299,Business,112,62,0,374.27610577,374.27610577,n00000183,Demographic Behavior and Public Opinion Metrics,1,0.923966,0,,
304,Business,17,9,0,401.10168909,401.10168909,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.999920,0,,
306,Business,105,58,0,388.59544515,388.59544515,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.998243,0,,
307,Business,99,54,0,383.97159111,383.97159111,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.875382,0,,
309,Business,80,44,0,400.30725315,400.30725315,n00000142,Normative Ethical Theory Applications,1,0.846745,0,,
311,Business,119,66,0,382.36316565,382.36316565,n00000219,Organizational Behavior and Work Motivation Theories,1,0.618427,0,,
314,Business,66,37,0,379.75115318,379.75115318,n00000220,Applied Communication and Behavioral Strategy Design,1,0.919008,0,,
327,Business,130,72,0,398.91278529,398.91278529,n00000232,Applied Business Percentage Calculations,1,0.998391,0,,
329,Business,83,45,0,399.14327968,399.14327968,n00000151,Consumer Loan Interest Calculation,1,0.933323,0,,
330,Business,78,42,0,411.56058250,411.56058250,n00000151,Consumer Loan Interest Calculation,1,0.999949,0,,
335,Business,123,68,0,402.53178370,402.53178370,n00000151,Consumer Loan Interest Calculation,1,0.890948,0,,
338,Business,36,19,0,424.35237894,424.35237894,n00000151,Consumer Loan Interest Calculation,1,0.587095,0,,
341,Business,54,29,0,402.46832160,402.46832160,n00000232,Applied Business Percentage Calculations,1,0.999982,0,,
342,Business,64,35,0,410.77286823,410.77286823,n00000232,Applied Business Percentage Calculations,1,0.996613,0,,
343,Business,118,65,0,391.49315448,391.49315448,n00000232,Applied Business Percentage Calculations,1,0.983724,0,,
348,Business,86,47,0,406.22025610,406.22025610,n00000232,Applied Business Percentage Calculations,1,0.998479,0,,
356,Business,49,26,0,409.76922736,409.76922736,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.933635,0,,
358,Business,60,32,0,409.43467276,409.43467276,n00000232,Applied Business Percentage Calculations,1,0.999764,0,,
361,Business,80,44,0,389.45151785,389.45151785,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.981074,0,,
363,Business,112,62,0,382.39982160,382.39982160,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.821969,0,,
369,Business,144,80,0,385.88446192,385.88446192,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.963785,0,,
370,Business,133,74,0,392.99073591,392.99073591,n00000151,Consumer Loan Interest Calculation,1,0.976037,0,,
375,Business,25,13,0,415.95571054,415.95571054,n00000232,Applied Business Percentage Calculations,1,0.999587,0,,
378,Business,49,26,0,408.19620883,408.19620883,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
379,Business,53,29,0,393.65017213,393.65017213,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.998800,0,,
380,Business,67,36,0,414.17869192,414.17869192,n00000232,Applied Business Percentage Calculations,1,0.979405,0,,
382,Business,49,26,0,415.03411247,415.03411247,n00000232,Applied Business Percentage Calculations,1,0.931823,0,,
390,Business,76,41,0,421.05252844,421.05252844,n00000151,Consumer Loan Interest Calculation,1,0.985120,0,,
393,Business,144,80,0,396.18947890,396.18947890,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.999304,0,,
397,Business,43,23,0,413.49208263,413.49208263,n00000232,Applied Business Percentage Calculations,1,0.992268,0,,
400,Business,36,19,0,411.57002993,411.57002993,n00000232,Applied Business Percentage Calculations,1,0.991855,0,,
402,Business,17,9,0,405.82196612,405.82196612,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.991092,0,,
407,Business,56,30,0,397.03672798,397.03672798,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.991293,0,,
413,Business,128,71,0,419.32914894,419.32914894,n00000151,Consumer Loan Interest Calculation,1,0.999991,0,,
418,Business,72,39,0,417.13776974,417.13776974,n00000232,Applied Business Percentage Calculations,1,0.743997,0,,
421,Business,25,13,0,413.80707731,413.80707731,n00000232,Applied Business Percentage Calculations,1,0.976124,0,,
422,Business,49,26,0,409.03325151,409.03325151,n00000232,Applied Business Percentage Calculations,1,0.997913,0,,
423,Business,75,41,0,387.61822179,387.61822179,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.999936,0,,
425,Business,144,80,0,403.00475258,403.00475258,n00000151,Consumer Loan Interest Calculation,1,0.991234,0,,
433,Business,76,42,0,381.33643060,381.33643060,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.997002,0,,
434,Business,77,43,0,403.42320819,403.42320819,n00000142,Normative Ethical Theory Applications,1,0.560641,0,,
435,Business,104,57,0,385.68294507,385.68294507,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.859037,0,,
437,Business,105,58,0,391.07443078,391.07443078,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.856554,0,,
438,Business,112,62,0,382.22534238,382.22534238,n00000181,Comparative Economic Systems and Critiques,1,0.725175,0,,
440,Business,77,43,0,377.59767931,377.59767931,n00000220,Applied Communication and Behavioral Strategy Design,1,0.991457,0,,
441,Business,112,62,0,388.97592701,388.97592701,n00000077,Foundational Microeconomic Principles and Models,1,0.714940,0,,
444,Business,133,74,0,362.82483293,362.82483293,n00000239,Advanced Integral Calculus and Applications,1,0.608660,0,,
447,Business,116,64,0,409.65777201,409.65777201,n00000151,Consumer Loan Interest Calculation,1,0.581870,0,,
451,Business,60,32,0,413.90159902,413.90159902,n00000151,Consumer Loan Interest Calculation,1,0.999984,0,,
455,Business,68,37,0,407.11960409,407.11960409,n00000232,Applied Business Percentage Calculations,1,0.994785,0,,
459,Business,39,21,0,406.98224497,406.98224497,n00000232,Applied Business Percentage Calculations,1,0.999157,0,,
464,Business,25,13,0,420.78899178,420.78899178,n00000232,Applied Business Percentage Calculations,1,0.999965,0,,
465,Business,117,64,0,397.12880714,397.12880714,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.661781,0,,
466,Business,36,19,0,414.34095662,414.34095662,n00000232,Applied Business Percentage Calculations,1,0.986009,0,,
469,Business,90,49,0,412.56909741,412.56909741,n00000151,Consumer Loan Interest Calculation,1,0.807080,0,,
471,Business,104,57,0,406.22346885,406.22346885,n00000232,Applied Business Percentage Calculations,1,0.827277,0,,
476,Business,75,41,0,395.36302100,395.36302100,n00000240,Applied Quantitative Partitioning Problems,1,0.999700,0,,
480,Business,49,26,0,413.20256391,413.20256391,n00000232,Applied Business Percentage Calculations,1,0.765563,0,,
482,Business,60,32,0,425.02546792,425.02546792,n00000151,Consumer Loan Interest Calculation,1,0.999980,0,,
483,Business,60,32,0,415.96861854,415.96861854,n00000232,Applied Business Percentage Calculations,1,0.999998,0,,
489,Business,25,13,0,431.30631555,431.30631555,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
491,Business,36,19,0,433.38174675,433.38174675,n00000151,Consumer Loan Interest Calculation,1,0.999984,0,,
494,Business,124,69,0,400.52431381,400.52431381,n00000232,Applied Business Percentage Calculations,1,0.999380,0,,
499,Business,112,62,0,384.85067513,384.85067513,n00000077,Foundational Microeconomic Principles and Models,1,0.989933,0,,
505,Business,112,62,0,395.52940850,395.52940850,n00000077,Foundational Microeconomic Principles and Models,1,0.999632,0,,
511,Business,43,23,0,401.62903498,401.62903498,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
512,Business,135,75,0,395.73343041,395.73343041,n00000151,Consumer Loan Interest Calculation,1,0.989207,0,,
525,Business,128,71,0,392.35691989,392.35691989,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.998436,0,,
530,Business,49,26,0,412.25228896,412.25228896,n00000232,Applied Business Percentage Calculations,1,0.961826,0,,
532,Business,36,19,0,428.38045772,428.38045772,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
534,Business,25,13,0,435.40776952,435.40776952,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
535,Business,100,55,0,420.01592305,420.01592305,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
536,Business,49,26,0,425.23135308,425.23135308,n00000151,Consumer Loan Interest Calculation,1,0.999999,0,,
538,Business,107,59,0,405.09287649,405.09287649,n00000232,Applied Business Percentage Calculations,1,0.992869,0,,
544,Business,47,25,0,428.33073397,428.33073397,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
545,Business,49,26,0,429.57508581,429.57508581,n00000151,Consumer Loan Interest Calculation,1,1.000000,0,,
548,Business,49,26,0,409.16432024,409.16432024,n00000232,Applied Business Percentage Calculations,1,0.925907,0,,
552,Business,36,19,0,414.43908481,414.43908481,n00000232,Applied Business Percentage Calculations,1,0.884076,0,,
554,Business,112,62,0,395.12123375,395.12123375,n00000232,Applied Business Percentage Calculations,1,0.969337,0,,
555,Business,94,52,0,415.15866834,415.15866834,n00000151,Consumer Loan Interest Calculation,1,0.999813,0,,
559,Business,49,26,0,402.50378047,402.50378047,n00000232,Applied Business Percentage Calculations,1,0.827752,0,,
561,Business,85,46,0,415.12578691,415.12578691,n00000232,Applied Business Percentage Calculations,1,0.970425,0,,
562,Business,140,78,0,407.45993377,407.45993377,n00000232,Applied Business Percentage Calculations,1,0.999907,0,,
566,Business,82,46,0,376.37304985,376.37304985,n00000181,Comparative Economic Systems and Critiques,1,0.955451,0,,
570,Business,101,56,0,382.61543072,382.61543072,n00000183,Demographic Behavior and Public Opinion Metrics,1,0.837795,0,,
572,Business,94,52,0,377.77377986,377.77377986,n00000219,Organizational Behavior and Work Motivation Theories,1,0.988860,0,,
573,Business,112,62,0,380.00058597,380.00058597,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.958204,0,,
574,Business,121,67,0,409.54245114,409.54245114,n00000151,Consumer Loan Interest Calculation,1,0.999992,0,,
575,Business,100,55,0,408.62572612,408.62572612,n00000151,Consumer Loan Interest Calculation,1,0.999999,0,,
580,Business,94,52,0,391.43388583,391.43388583,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.998824,0,,
582,Business,144,80,0,398.98953818,398.98953818,n00000151,Consumer Loan Interest Calculation,1,0.840403,0,,
585,Business,36,19,0,411.92085505,411.92085505,n00000151,Consumer Loan Interest Calculation,1,0.999970,0,,
587,Business,36,19,0,420.80806798,420.80806798,n00000232,Applied Business Percentage Calculations,1,0.999949,0,,
592,Business,151,84,0,396.98609030,396.98609030,n00000232,Applied Business Percentage Calculations,1,0.998981,0,,
